,Date,machine_hours,idle_percentage,operating_percentage,total_fuel,gal_hour,Shovel
375,2025-01-15,15.242,40.0,60.0,100.2498,6.5772,CAT D8T-3
376,2025-01-14,12.845,58.0,42.0,58.3749,4.5446,CAT D8T-3
377,2025-01-13,10.423,47.0,53.0,58.3749,5.6006,CAT D8T-3
378,2025-01-12,9.133,36.0,64.0,63.75,6.9802,CAT D8T-3
379,2025-01-11,12.133,13.0,87.0,111.125,9.1589,CAT D8T-3
380,2025-01-10,7.32,23.0,77.0,63.8749,8.7261,CAT D8T-3
381,2025-01-09,9.839,34.0,66.0,72.125,7.3305,CAT D8T-3
382,2025-01-08,11.988,24.0,76.0,91.1251,7.6014,CAT D8T-3
383,2025-01-07,12.749,32.0,68.0,92.0,7.2163,CAT D8T-3
384,2025-01-06,15.067,17.0,83.0,138.9999,9.2254,CAT D8T-3
385,2025-01-05,0.104,96.0,4.0,0.3751,3.607,CAT D8T-3
386,2025-01-04,,,,,,CAT D8T-3
387,2025-01-03,9.151,4.0,96.0,97.2499,10.6272,CAT D8T-3
388,2025-01-02,7.116,11.0,89.0,71.5,10.0478,CAT D8T-3
389,2025-01-01,0.0,,,0.0,,CAT D8T-3
390,2025-05-10,8.006,17.0,83.0,28.1251,3.513,CAT MOTO
391,2025-05-09,9.064,18.0,82.0,39.8749,4.3993,CAT MOTO
392,2025-05-08,9.922,7.0,93.0,31.25,3.1496,CAT MOTO
393,2025-05-07,1.08,97.0,3.0,0.9999,0.9258,CAT MOTO
394,2025-05-06,0.363,55.0,45.0,0.625,1.7218,CAT MOTO
395,2025-05-05,0.0,,,0.0,,CAT MOTO
396,2025-05-04,3.158,16.0,84.0,12.2499,3.879,CAT MOTO
397,2025-05-03,7.708,18.0,82.0,26.7501,3.4704,CAT MOTO
398,2025-05-02,10.396,13.0,87.0,36.3749,3.4989,CAT MOTO
399,2025-05-01,11.562,19.0,81.0,42.2498,3.6542,CAT MOTO
400,2025-04-30,9.391,15.0,85.0,47.5,5.058,CAT MOTO
401,2025-04-29,4.12,19.0,81.0,5.3751,1.3046,CAT MOTO
402,2025-04-28,0.0,,,0.0,,CAT MOTO
403,2025-04-27,5.162,12.0,88.0,17.9999,3.487,CAT MOTO
404,2025-04-26,4.226,18.0,82.0,15.1249,3.579,CAT MOTO
405,2025-04-25,7.387,16.0,84.0,24.75,3.3505,CAT MOTO
406,2025-04-24,9.621,20.0,80.0,31.9999,3.3261,CAT MOTO
407,2025-04-23,9.936,8.0,92.0,36.75,3.6987,CAT MOTO
408,2025-04-22,7.589,20.0,80.0,25.6249,3.3766,CAT MOTO
409,2025-04-21,10.205,14.0,86.0,36.125,3.5399,CAT MOTO
410,2025-04-20,7.959,9.0,91.0,31.25,3.9264,CAT MOTO
411,2025-04-19,10.036,18.0,82.0,34.8749,3.475,CAT MOTO
412,2025-04-18,9.283,16.0,84.0,33.25,3.5818,CAT MOTO
413,2025-04-17,9.383,9.0,91.0,33.7501,3.5969,CAT MOTO
414,2025-04-16,8.047,13.0,87.0,28.7501,3.5728,CAT MOTO
415,2025-04-15,11.849,18.0,82.0,41.0,3.4602,CAT MOTO
416,2025-04-14,12.667,7.0,93.0,47.6249,3.7598,CAT MOTO
417,2025-04-13,11.468,14.0,86.0,50.6249,4.4144,CAT MOTO
418,2025-04-12,14.695,15.0,85.0,41.125,2.7986,CAT MOTO
419,2025-04-11,18.596,15.0,85.0,65.9999,3.5492,CAT MOTO
420,2025-04-10,9.782,17.0,83.0,34.9999,3.578,CAT MOTO
421,2025-04-09,9.153,25.0,75.0,29.2499,3.1957,CAT MOTO
422,2025-04-08,12.698,13.0,87.0,41.6251,3.2781,CAT MOTO
423,2025-04-07,12.507,9.0,91.0,45.375,3.628,CAT MOTO
424,2025-04-06,9.104,13.0,87.0,32.7499,3.5973,CAT MOTO
425,2025-04-05,12.235,12.0,88.0,44.8749,3.6677,CAT MOTO
426,2025-04-04,8.684,20.0,80.0,30.1249,3.469,CAT MOTO
427,2025-04-03,0.0,,,0.0,,CAT MOTO
428,2025-04-02,4.21,12.0,88.0,16.4999,3.9192,CAT MOTO
429,2025-04-01,5.211,12.0,88.0,17.3751,3.3343,CAT MOTO
430,2025-03-31,10.376,13.0,87.0,39.0,3.7587,CAT MOTO
431,2025-03-30,10.5,15.0,85.0,33.25,3.1667,CAT MOTO
432,2025-03-29,14.59,14.0,86.0,53.6251,3.6755,CAT MOTO
433,2025-03-28,12.974,12.0,88.0,46.9999,3.6226,CAT MOTO
434,2025-03-27,14.012,21.0,79.0,45.25,3.2294,CAT MOTO
435,2025-03-26,13.33,13.0,87.0,47.7499,3.5821,CAT MOTO
436,2025-03-25,11.274,10.0,90.0,41.3749,3.6699,CAT MOTO
437,2025-03-24,10.855,16.0,84.0,36.6251,3.374,CAT MOTO
438,2025-03-23,7.046,13.0,87.0,25.7499,3.6545,CAT MOTO
439,2025-03-22,13.298,15.0,85.0,41.875,3.149,CAT MOTO
440,2025-03-21,11.187,12.0,88.0,43.4999,3.8884,CAT MOTO
441,2025-03-20,9.823,11.0,89.0,36.0,3.6649,CAT MOTO
442,2025-03-19,7.297,11.0,89.0,26.25,3.5974,CAT MOTO
443,2025-03-18,10.507,17.0,83.0,35.1248,3.343,CAT MOTO
444,2025-03-17,11.348,13.0,87.0,40.1251,3.5359,CAT MOTO
445,2025-03-16,6.066,16.0,84.0,21.4999,3.5443,CAT MOTO
446,2025-03-15,13.742,17.0,83.0,42.6249,3.1018,CAT MOTO
447,2025-03-14,13.421,14.0,86.0,44.1249,3.2878,CAT MOTO
448,2025-03-13,13.66,18.0,82.0,48.75,3.5688,CAT MOTO
449,2025-03-12,14.288,18.0,82.0,40.25,2.8171,CAT MOTO
450,2025-03-11,14.435,15.0,85.0,48.3749,3.3512,CAT MOTO
451,2025-03-10,12.356,15.0,85.0,43.125,3.4902,CAT MOTO
452,2025-03-09,11.415,19.0,81.0,39.75,3.4823,CAT MOTO
